object-id,district,rc-area,timeperiod,total-tender-awarded-value,erosion-tenders-awarded-value,sopd-tenders-awarded-value,sdrf-sanctions-awarded-value,sdrf-tenders-awarded-value,ridf-tenders-awarded-value,ltif-tenders-awarded-value,cidf-tenders-awarded-value,restoration-measures-tenders-awarded-value,immediate-measures-tenders-awarded-value,others-tenders-awarded-value,repair-and-restoration-tenders-awarded-value,total-animal-washed-away,total-animal-affected,population-affected-total,crop-area,male-camp,female-camp,children-camp,total-house-fully-damaged,human-live-lost,human-live-lost-children,human-live-lost-female,human-live-lost-male,embankments-affected,roads,bridge,embankment-breached,max-rain,mean-rain,sum-rain,mean-ndvi,mean-ndbi,count,inundation-pct,inundation-intensity-mean,inundation-intensity-mean-nonzero,inundation-intensity-sum,riverlevel-mean,riverlevel-min,riverlevel-max,total-expenditure-value,sdrf-expenditure-value,immediate-measures-expenditure-value,others-expenditure-value,repair-and-restoration-expenditure-value,relief-camps,relief-centers,relief-inmates,relief-camp-inmates,mean-sex-ratio,sum-aged-population,sum-young-population,sum-population,water,trees,flooded-vegetation,crops,built-area,bare-ground,clouds,rangeland,schools-count,health-centres-count,rail-length,rail-count,road-length,mean-cn,elevation-mean,slope-mean,revenue-ci,dtname,dtcode11,net-sown-area-in-hac,avg-electricity,avg-tele,rc-piped-hhds-pct,rc-nosanitation-hhds-pct,total-hhd,distance-from-river,drainage-density,exposure,flood-hazard,flood-hazard-float,government-response,financial-year,vulnerability,efficiency,total-tender-awarded-value-fy-cumsum,sdrf-sanctions-awarded-value-fy-cumsum,sdrf-tenders-awarded-value-fy-cumsum,preparedness-measures-tenders-awarded-value-fy-cumsum,immediate-measures-tenders-awarded-value-fy-cumsum,others-tenders-awarded-value-fy-cumsum,topsis-score,risk-score,total-infrastructure-damage,total-female-population
18-816-00258,TAMULPUR,18,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,1.67,0.499919,-0.12925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,789.0,1053.0,15007.0,2.606353,6.124686,0.0,65.129985,26.138976,0.0,0.0,0.0,24,2,0.0,0.0,7797.0,80.413043,60.0,85.0,0,0,0,14203.115555,11.6,2.0,5.78,12.15,0.0,1287.55477,0.000704,1,1,-0.427756,5,2023-2024,4,0.795351,0.0,0.0,0.0,0.0,0.0,0.0,0.282031,2,0.0,14.093332
18-816-00259,TAMULPUR,283,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.14,34.84,0.532318,-0.149336,0.0,0.0,0.0,0.0,0.0,75.12945,75.1,75.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,6087.0,8744.0,175256.0,2.867911,8.368341,0.0,62.354608,24.127648,1.2004,0.0,1.081092,428,31,18201.0,6.0,89464.0,78.492546,69.0,84.0,Goreswar (Pt),TAMULPUR,18-816,18340.9,7.5,2.0,1.0,22.41,36879.0,2281.858749,0.000662,1,1,-0.311475,5,2023-2024,4,0.83233,0.0,0.0,0.0,36867012.49,0.0,0.0,0.282031,2,0.0,166.335182
18-321-00273,KAMRUP,423,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.25,96.17,0.622232,-0.149079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,12311.0,16473.0,128036.0,2.078152,62.241586,0.097161,18.127549,14.483516,0.838919,0.0,2.133118,182,23,16396.0,11.0,184206.0,79.360371,203.0,83.0,Azara,KAMRUP,18-321,3878.281,10.2,2.0,0.91,8.14,15836.0,9778.70012,0.000429,1,2,-0.126732,2,2023-2024,3,0.878946,0.0,16330828.230769,0.0,0.0,0.0,0.0,0.274621,2,0.0,117.68485
18-318-00197,HAILAKANDI,742,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.12,81.53,0.603491,-0.105364,0.0,0.0,0.0,0.0,0.0,20.120378,16.54,25.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,9814.0,20500.0,210707.0,1.745828,76.892311,0.344485,11.177443,7.216663,0.000556,0.0,2.622713,861,36,40818.0,11.0,140387.0,74.705311,94.0,89.0,Katlichara,HAILAKANDI,18-318,10524.34,7.4,2.0,4.54,18.08,57105.0,4761.212834,0.000436,2,1,-1.183938,5,2023-2024,3,0.881317,0.0,0.0,0.0,18400770.0,0.0,0.0,0.253456,2,0.0,195.775439
18-304-00128,MORIGAON,390,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.13,46.63,0.706711,-0.284885,0.0,0.0,0.0,0.0,0.0,51.030646,49.87,53.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,8903.0,18437.0,248930.0,2.808144,13.801129,0.126992,66.319567,16.769759,0.000123,0.0,0.174286,392,34,15319.0,4.0,246349.0,86.063406,73.0,83.0,Marigaon,MORIGAON,18-304,25282.22,8.8,2.0,3.63,19.01,48040.0,2235.577151,0.000535,2,1,-0.685019,3,2023-2024,4,0.810809,279560236.02,0.0,0.0,177438778.16,279560236.02,0.0,0.252595,2,0.0,236.259054
18-305-00132,NAGAON,306,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,46.98,0.412383,-0.238564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,17029.0,31836.0,295616.0,10.329409,9.061569,1.277873,45.367493,26.189317,3.776314,0.0,3.998027,633,52,14196.0,5.0,124451.0,84.389701,65.0,85.0,Rupahi,NAGAON,18-305,12267.17,7.3,2.0,0.89,29.5,91989.0,5065.659978,0.000623,3,1,-0.241932,5,2023-2024,2,0.908268,54280350.0,0.0,0.0,54280350.0,0.0,54280350.0,0.245163,2,0.0,277.618079
18-324-00234,BAKSA,96,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.09,8.44,0.531442,-0.126273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,3039.0,4068.0,81135.0,1.475165,8.488789,0.0,65.533171,24.477353,0.011722,0.0,0.0138,167,12,0.0,0.0,48230.0,79.048425,58.0,85.0,Barama,BAKSA,18-324,4856.2,8.5,2.0,0.0,17.97,13310.0,1494.022927,0.000688,1,1,-0.559293,5,2023-2024,3,0.857231,0.0,0.0,0.0,0.0,0.0,0.0,0.243049,2,0.0,77.005095
18-324-00262,BAKSA,296,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.1,28.49,0.586311,-0.134052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,7414.0,10540.0,170100.0,0.304586,14.966745,0.0,59.961695,24.123527,0.341951,0.0,0.301497,368,25,0.0,0.0,92322.0,76.897875,82.0,85.0,Baksa,BAKSA,18-324,22426.08587,11.4,3.0,6.96,15.52,46987.0,2041.976089,0.000544,1,1,-0.943344,5,2023-2024,3,0.874641,7307783.0,0.0,0.0,16305801.0,0.0,7307783.0,0.243049,2,0.0,161.44163
18-305-00135,NAGAON,341,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,42.21,0.522719,-0.236775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,7174.0,13784.0,190276.0,2.673628,10.572134,2.219605,68.406399,15.027891,0.010844,0.0,1.0895,316,37,31695.0,11.0,221224.0,84.826066,71.0,85.0,Raha,NAGAON,18-305,14864.783,9.1,2.0,3.25,35.27,40620.0,1784.007674,0.000571,1,1,-0.67109,5,2023-2024,3,0.857912,0.0,0.0,0.0,5430600.0,0.0,0.0,0.243049,2,0.0,178.69147
18-305-00133,NAGAON,248,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,37.89,0.340279,-0.201651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,15744.0,30001.0,450194.0,16.378966,0.725296,0.022185,55.052347,25.516739,2.111005,0.0,0.193462,609,42,18951.0,4.0,90979.0,85.771693,60.0,84.0,Dhing,NAGAON,18-305,8468.21,12.4,2.0,8.57,20.68,102995.0,5590.910902,0.000606,3,1,-0.305435,5,2023-2024,1,0.987667,0.0,0.0,0.0,0.0,0.0,0.0,0.230466,2,0.0,422.784942
18-317-00189,KARIMGANJ,178,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.14,21.6,0.500692,-0.134445,0.0,0.0,0.0,0.0,0.0,13.99879,12.18,15.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,19548.0,37960.0,338813.0,4.536996,16.600978,0.101264,46.494463,30.872108,0.000505,0.0,1.393686,550,14,26535.0,13.0,147537.0,78.732063,19.0,85.0,Karimganj,KARIMGANJ,18-317,19088.92,12.7,3.0,12.7,10.86,100145.0,1479.776093,0.000641,3,1,-0.294073,5,2023-2024,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.230466,2,0.0,321.566861
18-314-00178,KARBI ANGLONG,2468,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.07,148.26,0.613608,-0.120054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,17746.0,42340.0,307950.0,0.287165,84.486528,0.000503,5.64556,6.508802,0.014261,0.0,3.057181,609,4,73424.0,32.0,336792.0,74.095664,241.0,89.0,Diphu,KARBI ANGLONG,18-314,14961.19,7.7,2.0,1.09,12.23,56104.0,9585.718446,0.000441,2,1,-1.447369,5,2023-2024,2,0.933933,0.0,30000.0,0.0,0.0,0.0,0.0,0.222327,2,0.0,279.979718
18-314-00275,KARBI ANGLONG,3303,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.11,335.94,0.680599,-0.243544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,14093.0,31630.0,295149.0,0.080219,81.834079,4.4e-05,12.900047,4.035224,0.001318,0.0,1.14907,819,21,0.0,0.0,237582.0,73.790686,414.0,89.0,Phuloni,KARBI ANGLONG,18-314,17872.63,6.0,2.0,1.21,24.76,38242.0,8141.68011,0.000405,2,1,-1.11761,5,2023-2024,2,0.935764,0.0,30000.0,0.0,0.0,0.0,0.0,0.222327,2,0.0,274.233533
18-316-00184,CACHAR,744,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.07,48.13,0.594723,-0.1856,0.0,0.0,0.0,0.0,0.0,11.44632,8.36,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,15706.0,26840.0,328556.0,3.321124,60.637329,0.395584,27.14609,7.057086,0.081262,0.0,1.361525,679,21,25543.0,16.0,170717.0,77.763244,247.0,87.0,Katigora,CACHAR,18-316,5177.8,9.6,2.0,10.63,13.19,50685.0,3603.703121,0.00036,2,1,-1.870531,5,2023-2024,2,0.952943,0.0,0.0,0.0,39150000.0,0.0,0.0,0.222327,2,0.0,308.552601
18-318-00196,HAILAKANDI,270,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,24.59,0.56254,-0.100854,0.0,0.0,0.0,0.0,0.0,15.411527,14.23,17.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,9788.0,20596.0,265063.0,2.537574,40.301592,0.711285,35.021299,18.344729,0.0,0.0,3.083521,791,20,19871.0,5.0,127438.0,75.631304,40.0,87.0,Lala,HAILAKANDI,18-318,9511.68,9.9,2.0,2.23,27.39,37623.0,4495.014189,0.000523,2,1,-1.142705,5,2023-2024,2,0.913483,0.0,0.0,0.0,0.0,0.0,0.0,0.222327,2,0.0,246.27955
18-321-00217,KAMRUP,91,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.28,21.49,0.529601,-0.132973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,771.0,1107.0,45676.0,2.150898,23.214602,0.013637,43.713988,29.990366,0.004223,0.0,0.912286,91,15,9109.0,4.0,105567.0,82.725261,68.0,86.0,NorthGuwahati,KAMRUP,18-321,795.0,11.5,3.0,4.31,0.16,6731.0,1974.783022,0.000475,1,2,0.044683,2,2023-2024,1,1.0,0.0,16330828.230769,0.0,0.0,0.0,0.0,0.214064,1,0.0,42.439212
18-799-00124,BAJALI,167,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,10.48,0.533644,-0.110392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,5434.0,10504.0,124144.0,1.389285,7.240298,0.168653,64.429262,26.757278,0.011418,0.0,0.003806,250,27,12050.0,3.0,150516.0,76.779074,47.0,85.0,Bajali (Pt),BAJALI,18-799,11266.12,7.6,2.0,2.93,7.54,37371.0,862.084182,0.000683,1,1,-0.853688,5,2023-2024,2,0.950935,0.0,0.0,0.0,146506500.0,0.0,0.0,0.21112,1,0.0,116.585769
18-316-00186,CACHAR,447,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.06,23.23,0.662402,-0.163712,0.0,0.0,0.0,0.0,0.0,16.473796,16.32,16.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,10400.0,17481.0,185652.0,0.774327,72.978682,0.057444,12.958581,8.831241,0.142752,0.0,4.256973,200,9,5523.0,4.0,99304.0,73.659269,286.0,89.0,Udarbond,CACHAR,18-316,8280.25,11.5,2.0,17.47,24.91,33796.0,3511.539414,0.000375,1,1,-1.881846,5,2023-2024,2,0.939788,0.0,0.0,0.0,0.0,0.0,0.0,0.21112,1,0.0,174.348992
18-323-00228,NALBARI,131,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,13.21,0.475946,-0.148949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,9154.0,10524.0,162830.0,3.523293,6.196252,0.0,65.570183,24.461578,0.111588,0.0,0.137106,208,20,5362.0,3.0,83853.0,77.244794,56.0,85.0,Ghograpar (Pt),NALBARI,18-323,2477.42,12.6,2.0,9.39,20.8,34909.0,1626.191188,0.000712,1,1,-0.399389,5,2023-2024,2,0.931788,0.0,0.0,0.0,0.0,0.0,0.0,0.21112,1,0.0,151.291199
18-323-00222,NALBARI,95,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,6.22,0.544294,-0.148893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,3398.0,4088.0,65768.0,0.892412,5.735765,0.001758,66.569565,26.738806,0.0,0.0,0.061693,172,15,7766.0,3.0,47184.0,76.70275,46.0,84.0,Tihu(Pt),NALBARI,18-323,2537.0,10.3,2.0,1.73,19.41,14339.0,1118.194965,0.000669,1,1,-0.903332,5,2023-2024,2,0.952794,0.0,0.0,0.0,0.0,0.0,0.0,0.21112,1,0.0,61.10741
18-324-00260,BAKSA,212,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.08,15.23,0.578907,-0.141234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,1869.0,2652.0,76450.0,0.607519,11.215402,0.0,59.971882,25.000272,1.262938,0.0,1.941987,277,14,0.0,0.0,79131.0,76.755247,95.0,85.0,Baganpara (Pt),BAKSA,18-324,8978.4,8.0,2.0,0.88,26.07,11331.0,1755.195162,0.000552,1,1,-1.029757,5,2023-2024,2,0.902426,0.0,0.0,0.0,0.0,0.0,0.0,0.21112,1,0.0,72.558569
18-324-00232,BAKSA,35,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,2.1,0.491184,-0.112561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,3207.0,4315.0,39445.0,1.67046,8.373946,0.0,66.055697,23.879814,0.006025,0.0,0.014058,72,6,0.0,0.0,16847.0,76.798742,50.0,84.0,Ghograpar (Pt),BAKSA,18-324,1465.0,13.9,2.0,7.33,9.12,3968.0,3103.943725,0.000674,1,1,-0.885602,5,2023-2024,2,0.92667,0.0,0.0,0.0,0.0,0.0,0.0,0.21112,1,0.0,37.437185
18-317-00192,KARIMGANJ,672,2023_10,20834000.0,0.0,0.0,0.0,0.0,20834000.0,0.0,0.0,0.0,0.0,20834000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.16,97.71,0.698362,-0.261946,0.0,0.0,0.0,0.0,0.0,17.822902,17.53,18.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,23036.0,42798.0,289940.0,1.455904,63.379849,1.401201,16.396123,12.720683,0.0,0.0,4.646239,732,28,29667.0,11.0,169560.0,74.783893,55.0,88.0,Patharkandi,KARIMGANJ,18-317,2598.57,7.6,3.0,3.1,17.01,41870.0,3729.082317,0.000469,2,1,-0.795348,5,2023-2024,1,0.979735,59150000.0,0.0,0.0,0.0,38316000.0,20834000.0,0.206711,1,0.0,272.28765
18-317-00191,KARIMGANJ,280,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.12,28.96,0.439811,-0.134262,0.0,0.0,0.0,0.0,0.0,10.223783,9.17,10.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,15079.0,28996.0,263478.0,3.18777,27.348378,0.159219,44.763366,24.303431,0.0,0.0,0.237835,700,11,21846.0,7.0,92779.0,78.790238,26.0,86.0,Nilambazar,KARIMGANJ,18-317,2406.05595,8.9,2.0,2.95,13.43,36145.0,2729.693401,0.000574,2,1,-0.744145,5,2023-2024,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206711,1,0.0,247.436729
18-322-00220,KAMRUP METRO,493,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.22,96.96,0.372976,-0.085161,0.0,0.0,0.0,0.0,0.0,50.834691,50.04,52.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,4037.0,4802.0,195840.0,1.568186,58.93187,0.021522,29.53232,9.237139,3.3e-05,0.0,0.70893,307,42,36714.0,44.0,279888.0,79.30934,142.0,88.0,Sonapur,KAMRUP METRO,18-322,1812.38,8.8,3.0,8.45,10.01,42752.0,4471.14534,0.000469,1,1,-0.208097,5,2023-2024,1,1.0,0.0,0.0,0.0,4511785.0,0.0,0.0,0.19539,1,0.0,178.052372
18-322-00221,KAMRUP METRO,125,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.25,28.18,0.331122,-0.027749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,1715.0,1993.0,62234.0,4.224543,62.50366,0.008522,21.282972,9.845347,1.013203,0.0,1.121752,77,7,16698.0,11.0,26806.0,88.442806,165.0,87.0,Chandrapur,KAMRUP METRO,18-322,496.61,10.2,2.0,10.71,21.4,8626.0,3109.103976,0.000404,1,1,-0.303584,5,2023-2024,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19539,1,0.0,56.581451
18-816-00235,TAMULPUR,23,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,2.22,0.469838,-0.130796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,218.0,300.0,6582.0,5.184011,4.362016,0.0,64.481886,22.896952,1.979817,0.0,1.095318,37,2,0.0,0.0,12689.0,77.914286,64.0,85.0,Rangia (Pt),TAMULPUR,18-816,1436.95,9.2,2.0,0.0,3.88,4387.0,1239.697051,0.000727,1,1,-0.346202,5,2023-2024,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19539,1,0.0,6.246965
18-799-00265,BAJALI,262,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.13,30.43,0.532168,-0.100555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,6210.0,11624.0,171928.0,6.193196,4.70976,0.019064,57.574667,31.015574,0.162063,0.0,0.325676,505,38,16089.0,6.0,257978.0,78.116947,44.0,85.0,Sarupeta (Pt),BAJALI,18-799,11615.97,7.4,3.0,0.7,14.04,36680.0,1218.408647,0.000661,1,1,-0.201092,5,2023-2024,1,0.98017,0.0,0.0,0.0,0.0,0.0,0.0,0.19539,1,0.0,161.460547
18-799-00125,BAJALI,41,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.07,2.64,0.509812,-0.078038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,981.0,1952.0,26222.0,2.457504,11.599842,0.0,64.059647,21.870733,0.0,0.0,0.012273,58,5,0.0,0.0,52994.0,76.936314,50.0,86.0,Jalah (Pt),BAJALI,18-799,677.67,5.9,2.0,14.46,7.67,3844.0,1290.61828,0.0007,1,1,-0.535095,5,2023-2024,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19539,1,0.0,24.625532
18-318-00194,HAILAKANDI,156,2023_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09,12.67,0.459159,-0.190159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,4064.0,8463.0,125550.0,4.708159,25.93381,0.019115,53.267715,15.580344,0.013459,0.0,0.477399,654,15,21580.0,9.0,109055.0,79.709852,26.0,86.0,Algapur,HAILAKANDI,18-318,7136.27,9.9,2.0,6.62,13.88,26824.0,3725.198488,0.00053,1,1,-1.171976,5,2023-2024,1,1.0,0.0,0.0,0.0,49950000.0,0.0,0.0,0.19539,1,0.0,116.653013
