object-id,district,rc-area,timeperiod,total-tender-awarded-value,erosion-tenders-awarded-value,sdrf-sanctions-awarded-value,sdrf-tenders-awarded-value,restoration-measures-tenders-awarded-value,immediate-measures-tenders-awarded-value,others-tenders-awarded-value,repair-and-restoration-tenders-awarded-value,population-affected-total,crop-area,male-camp,female-camp,children-camp,human-live-lost,human-live-lost-children,human-live-lost-female,human-live-lost-male,embankments-affected,roads,bridge,embankment-breached,max-rain,mean-rain,sum-rain,mean-ndvi,mean-ndbi,count,inundation-intensity-mean,inundation-intensity-mean-nonzero,inundation-intensity-sum,riverlevel-mean,riverlevel-min,riverlevel-max,relief-camps,relief-centers,relief-inmates,mean-sex-ratio,sum-aged-population,sum-young-population,sum-population,water,trees,flooded-vegetation,crops,built-area,bare-ground,clouds,rangeland,schools-count,health-centres-count,rail-length,rail-count,road-length,mean-cn,elevation-mean,slope-mean,revenue-ci,dtname,net-sown-area-in-hac,avg-electricity,rc-piped-hhds-pct,rc-nosanitation-hhds-pct,total-hhd,distance-from-river,drainage-density,exposure,flood-hazard,flood-hazard-float,government-response,financial-year,vulnerability,efficiency,total-tender-awarded-value-fy-cumsum,sdrf-sanctions-awarded-value-fy-cumsum,sdrf-tenders-awarded-value-fy-cumsum,preparedness-measures-tenders-awarded-value-fy-cumsum,immediate-measures-tenders-awarded-value-fy-cumsum,others-tenders-awarded-value-fy-cumsum,topsis-score,risk-score,total-infrastructure-damage,total-female-population
18-326-00241,UDALGURI,163,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0.65,94.64,0.29,-0.06,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.95,4631,8093,72779,1.63,6.31,0.0,64.59,27.44,0.0,0.0,0.03,222,3,0,0,102082,77.55,73,86,Khoirabari (Pt),UDALGURI,7047.19,7.6,0.11,10.39,18729,1059.45,0.0,1,2,0.07,5,2023-2024,5,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.39,3,0,69.07
18-307-00141,LAKHIMPUR,380,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12128,456,0,0,0,0,0,0,0,0,1,0,0,0.39,0.37,129.96,0.45,-0.0,0,0.11,1.0,124569.0,0.0,0.0,0.0,0,8,0,0.94,4554,8030,149461,4.05,2.5,0.03,62.42,26.75,3.15,0.0,1.09,648,16,23936,8,199573,84.25,87,84,Narayanpur,LAKHIMPUR,15390.35,8.6,2.76,12.71,38854,5885.06,0.0,1,2,0.11,5,2023-2024,5,0.78,0.0,0.0,0.0,13302397.8,0.0,0.0,0.39,3,1,140.36
18-301-00112,DHUBRI,357,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0.71,227.03,0.27,-0.19,5870,0.0,0.0,0.0,28.22,27.41,29.46,0,0,0,0.94,15118,37729,413369,14.85,0.48,0.01,47.32,18.05,9.54,0.0,9.75,744,32,24525,92,123134,123.25,28,79,Dhubri (Pt),DHUBRI,28563.09,7.0,2.0,34.39,119864,2488.9,0.0,3,2,0.02,5,2023-2024,4,0.83,0.0,0.0,0.0,52467811.0,0.0,0.0,0.39,3,0,388.2
18-305-00131,NAGAON,342,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4137,24,0,0,0,0,0,0,0,0,0,0,0,0.4,0.37,115.06,0.44,-0.05,0,0.0,1.0,2545.0,0.0,0.0,0.0,0,0,0,0.94,19020,35860,394292,0.81,22.3,0.03,51.89,21.93,0.0,0.0,3.05,363,26,26633,4,185471,77.08,85,88,Samaguri,NAGAON,9857.24,10.4,7.39,21.99,57721,2959.78,0.0,3,2,-0.18,5,2023-2024,4,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.39,3,0,370.29
18-321-00213,KAMRUP,177,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0.23,36.36,0.4,-0.14,0,0.05,1.0,27265.0,0.0,0.0,0.0,0,0,0,0.93,7420,10643,192122,13.46,0.22,0.0,44.24,22.37,13.11,0.0,6.61,305,10,0,0,68907,123.46,42,77,Goroimari,KAMRUP,10777.7,8.8,4.72,18.32,47884,1492.1,0.0,2,2,-0.17,5,2023-2024,4,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.38,2,0,178.51
18-758-00257,SOUTH SALMARA MANCACHAR,249,2023_08,0.0,0.0,0.0,0.0,52134300.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0.81,180.5,0.41,-0.22,4437,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.95,23301,54886,364719,14.32,4.26,0.08,51.5,19.37,5.95,0.0,4.51,568,34,0,0,45164,99.25,26,80,Mankachar,SOUTH SALMARA MANCACHAR,8639.65,10.4,6.53,24.68,152459,1193.34,0.0,4,2,-0.17,4,2023-2024,3,0.9,29762700.0,0.0,0.0,99695999.0,0.0,29762700.0,0.37,2,0,346.15
18-324-00231,BAKSA,460,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,1.1,458.38,0.66,-0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.95,5365,7607,172115,3.55,49.73,0.0,14.89,9.52,3.3,0.0,19.01,167,14,0,0,30637,78.62,70,85,Barnagar (Pt),BAKSA,5425.35,7.8,2.35,16.64,26053,784.88,0.0,1,2,0.11,5,2023-2024,4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.36,2,0,163.35
18-326-00243,UDALGURI,6,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0.58,4.08,0.35,-0.04,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,138,277,2987,0.57,2.57,0.0,75.53,21.33,0.0,0.0,0.0,6,1,0,0,0,77.24,64,85,0,0,10337.15,8.3,3.07,15.96,0,742.42,0.0,1,2,-0.24,5,2023-2024,4,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.36,2,0,2.78
18-326-00268,UDALGURI,192,2023_08,0.0,0.0,0.0,0.0,33304107.6,0.0,0.0,0.0,841,86,0,0,0,0,0,0,0,0,1,0,2,0.86,0.47,83.1,0.52,-0.15,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0.95,1788,2905,73782,0.38,8.7,0.0,65.5,25.36,0.0,0.0,0.06,224,3,15066,5,143060,78.23,73,86,Kalaigaon (Pt),UDALGURI,14891.86,8.3,2.08,8.58,29795,3479.74,0.0,1,2,-0.06,5,2023-2024,4,0.83,0.0,0.0,0.0,33304107.6,0.0,0.0,0.36,2,1,70.03
18-320-00205,CHIRANG,716,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2210,2,0,0,0,0,0,0,0,0,1,0,0,1.33,1.1,716.12,0.63,-0.16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0,0.94,7063,13481,123502,0.98,34.9,0.03,36.36,14.06,6.69,0.0,6.98,395,19,0,0,145979,75.62,146,84,Bengtal,CHIRANG,6694.71,7.4,0.61,19.12,23611,1222.63,0.0,1,2,0.01,5,2023-2024,4,0.83,4720570.0,0.0,0.0,0.0,4720570.0,0.0,0.36,2,24,115.98
18-321-00211,KAMRUP,413,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2778,0,0,0,0,0,0,0,0,0,0,0,0.39,0.37,139.47,0.48,-0.16,0,0.1,1.0,127381.0,0.0,0.0,0.0,0,0,0,0.93,2748,3914,74065,11.33,6.02,0.46,55.4,17.16,4.44,0.0,5.19,540,35,0,0,197651,104.27,48,77,Hajo,KAMRUP,17980.7,9.4,5.11,12.21,75300,971.51,0.0,1,2,0.04,5,2023-2024,4,0.8,0.0,0.0,0.0,67258181.0,0.0,0.0,0.36,2,0,68.82
18-324-00233,BAKSA,292,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0.99,261.47,0.62,-0.16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.95,3530,5027,105538,0.81,35.23,0.02,43.81,15.05,0.25,0.0,4.82,257,23,0,0,118337,75.92,81,86,Jalah (Pt),BAKSA,10554.42,7.2,0.16,7.92,20715,855.43,0.0,1,2,0.09,5,2023-2024,4,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.36,2,0,100.17
18-756-00250,BISWANATH,427,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20592,859,0,0,0,0,0,0,0,0,0,1,0,0.34,0.31,118.66,0.42,-0.02,0,0.16,1.0,206318.0,0.0,0.0,0.0,0,11,0,0.93,4257,7176,145968,6.45,14.34,0.18,46.77,15.11,8.72,0.0,8.42,253,36,20884,5,155073,92.1,83,82,Helem,BISWANATH,12593.09,8.5,4.29,33.84,30439,3442.08,0.0,1,2,0.03,5,2023-2024,4,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.36,2,1,135.62
18-310-00160,DIBRUGARH,658,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10278,316,0,0,0,0,0,0,0,0,0,0,0,0.68,0.63,378.08,0.3,-0.04,0,0.0,0.0,0.0,0.0,0.0,0.0,1,11,976,0.94,7937,11899,178280,12.83,14.1,0.95,18.52,9.55,32.05,0.0,12.0,275,30,16892,7,157933,107.59,112,71,Chabua,DIBRUGARH,16137.29,9.6,8.16,8.83,32608,2663.32,0.0,1,2,-0.22,5,2023-2024,4,0.79,0.0,0.0,0.0,137751201.0,0.0,0.0,0.36,2,0,167.43
18-756-00251,BISWANATH,314,2023_08,0.0,0.0,0.0,0.0,136332000.0,0.0,0.0,0.0,22536,219,0,0,0,0,0,0,0,0,0,0,1,0.39,0.35,98.96,0.5,-0.03,0,0.14,1.0,136292.0,0.0,0.0,0.0,0,4,0,0.93,6540,11073,120008,1.7,3.77,0.84,71.32,21.33,0.52,0.0,0.51,433,26,14567,4,149793,78.74,83,85,Gohpur,BISWANATH,35920.24,8.7,5.36,36.7,24480,8037.35,0.0,1,2,0.15,5,2023-2024,4,0.8,0.0,0.0,0.0,136332000.0,0.0,0.0,0.36,2,0,111.5
18-300-00106,KOKRAJHAR,103,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,0.89,82.42,0.59,-0.11,200,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,2608,6655,51982,1.89,60.62,0.07,24.91,7.97,0.01,0.0,4.54,103,5,8748,3,43057,75.7,41,84,Golokganj (Pt),KOKRAJHAR,2400.48,7.3,0.14,35.77,14515,6931.47,0.0,1,2,0.06,5,2023-2024,4,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.36,2,0,48.3
18-816-00258,TAMULPUR,18,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0.68,10.17,0.5,-0.13,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,789,1053,15007,2.61,6.12,0.0,65.13,26.14,0.0,0.0,0.0,24,2,0,0,7797,80.41,60,85,0,0,14203.12,11.6,5.78,12.15,0,1287.55,0.0,1,2,-0.07,5,2023-2024,4,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.36,2,0,14.09
18-300-00104,KOKRAJHAR,990,2023_08,0.0,0.0,0.0,0.0,27639686.0,0.0,0.0,0.0,0,25,0,0,0,0,0,0,0,0,0,0,0,1.33,0.86,771.91,0.66,-0.16,0,0.0,0.0,0.0,41.63,40.87,42.78,0,0,0,0.94,19101,38239,340365,1.06,40.61,0.01,37.44,15.3,1.8,0.0,3.77,717,32,34409,6,271905,75.62,106,86,Kokrajhar (Pt),KOKRAJHAR,21680.64,9.4,3.41,22.59,69360,1570.42,0.0,2,2,0.07,1,2023-2024,5,0.78,23379418.69,0.0,58012900.0,65770158.69,0.0,23379418.69,0.36,2,0,319.64
18-300-00101,KOKRAJHAR,1069,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437,10,0,0,0,0,0,0,0,0,0,0,0,1.21,0.95,919.3,0.54,-0.15,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.94,18824,34514,326442,1.69,40.08,0.0,41.55,11.75,1.95,0.0,2.98,759,49,25232,9,197887,76.37,79,84,Gossaigaon (Pt),KOKRAJHAR,32583.05,6.1,0.95,20.16,62460,1718.77,0.0,2,2,0.13,1,2023-2024,5,0.73,0.0,0.0,55876180.0,0.0,0.0,0.0,0.36,2,0,306.57
18-757-00254,HOJAI,873,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.17,136.61,0.47,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,27268,51820,589021,0.4,31.08,0.0,44.63,21.65,0.08,0.0,2.16,706,52,46710,21,279245,75.94,123,88,Lanka,HOJAI,41189.06,7.9,2.36,29.76,112331,7771.49,0.0,4,1,-1.33,5,2023-2024,5,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.35,2,0,553.16
18-313-00172,GOLAGHAT,850,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45401,256,0,0,0,2,0,1,0,0,2,0,0,0.45,0.31,242.03,0.36,-0.05,0,0.12,1.0,322679.0,77.5,76.64,78.53,3,51,2024,0.94,12147,18418,216981,11.29,22.42,2.7,24.33,8.15,8.89,0.0,22.22,332,23,0,0,250087,96.25,79,81,Bokakhat,GOLAGHAT,3652.03,8.5,5.43,7.35,55490,2372.66,0.0,2,2,0.02,5,2023-2024,3,0.87,0.0,0.0,0.0,95551800.0,0.0,0.0,0.34,2,2,203.77
18-301-00113,DHUBRI,295,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0.55,146.82,0.52,-0.14,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,7811,19819,337722,4.59,5.41,0.0,62.91,23.84,2.49,0.0,0.75,700,39,14789,92,148261,81.89,35,84,Bilasipara (Pt),DHUBRI,18953.92,8.9,2.11,25.76,59169,1274.97,0.0,2,2,-0.18,5,2023-2024,3,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.34,2,0,313.79
18-309-00154,TINSUKIA,851,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.67,520.57,0.63,-0.16,4179,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,8184,14337,107350,7.99,18.93,0.04,28.78,10.52,14.32,0.0,19.41,271,8,0,0,197586,99.97,135,81,Sadiya,TINSUKIA,12329.86,4.5,0.27,38.69,21973,1151.84,0.0,1,2,-0.07,4,2023-2024,4,0.79,121197821.0,0.0,0.0,125353779.0,0.0,121197821.0,0.34,2,0,99.74
18-302-00119,GOALPARA,277,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,130,0,0,0,0,0,0,0,0,0,0,0,0.39,0.39,96.47,0.61,-0.13,0,0.05,1.0,40222.0,0.0,0.0,0.0,0,0,0,0.94,6242,13952,145203,1.02,26.28,0.0,47.32,24.78,0.0,0.0,0.59,268,20,15952,5,185084,78.76,51,87,Rangjuli,GOALPARA,5192.88,9.7,10.41,26.22,21753,6209.23,0.0,1,2,-0.05,5,2023-2024,3,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.33,2,0,136.36
18-301-00109,DHUBRI,213,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0.67,127.21,0.17,-0.23,1257,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,6427,16372,200323,17.87,0.28,0.0,47.35,13.04,11.5,0.0,9.96,460,16,5894,23,28128,130.3,29,74,Bagribari (Pt),DHUBRI,6212.06,5.4,0.03,40.08,25435,922.65,0.0,1,2,-0.06,5,2023-2024,3,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.33,2,0,186.13
18-324-00260,BAKSA,212,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.71,135.63,0.58,-0.14,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.95,1869,2652,76450,0.61,11.22,0.0,59.97,25.0,1.26,0.0,1.94,277,14,0,0,79131,76.76,95,85,Baganpara (Pt),BAKSA,8978.4,8.0,0.88,26.07,11331,1755.2,0.0,1,2,-0.15,5,2023-2024,3,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.33,2,0,72.56
18-755-00278,CHARAIDEO,394,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.57,206.34,0.62,-0.22,2121,0.0,1.0,106.0,0.0,0.0,0.0,0,0,0,0.93,5835,7719,131457,1.0,44.71,0.0,37.94,14.58,0.0,0.0,1.77,352,37,27282,10,146610,76.92,126,83,Sapekhati,CHARAIDEO,6195.96,8.3,3.39,32.44,38275,5391.15,0.0,1,2,0.12,5,2023-2024,3,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.33,2,0,122.14
18-324-00234,BAKSA,96,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0.61,54.29,0.53,-0.13,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.95,3039,4068,81135,1.48,8.49,0.0,65.53,24.48,0.01,0.0,0.01,167,12,0,0,48230,79.05,58,85,Barama,BAKSA,4856.2,8.5,0.0,17.97,13310,1494.02,0.0,1,2,-0.16,5,2023-2024,3,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.33,2,0,77.01
18-300-00103,KOKRAJHAR,304,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984,40,0,0,0,0,0,0,0,0,0,0,0,0.98,0.84,226.69,0.48,-0.12,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0.94,7719,14559,198199,2.0,3.81,0.0,66.71,24.65,1.38,0.0,1.44,475,28,27800,8,155277,77.81,53,83,Dotoma,KOKRAJHAR,18388.48,9.2,1.87,20.09,39760,853.55,0.0,1,2,0.15,5,2023-2024,3,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.33,2,0,186.13
18-324-00262,BAKSA,296,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.81,222.02,0.59,-0.13,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.95,7414,10540,170100,0.3,14.97,0.0,59.96,24.12,0.34,0.0,0.3,368,25,0,0,92322,76.9,82,85,Baksa,BAKSA,22426.09,11.4,6.96,15.52,46987,2041.98,0.0,1,2,-0.09,5,2023-2024,3,0.87,7307783.0,0.0,0.0,11305801.0,0.0,7307783.0,0.33,2,0,161.44
18-309-00155,TINSUKIA,937,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.63,542.81,0.56,-0.11,0,0.0,0.0,0.0,125.07,124.09,126.45,0,0,0,0.93,23563,41165,477414,2.97,38.09,1.61,31.46,17.33,3.17,0.0,5.37,599,43,20351,9,231150,83.05,132,83,Doom Dooma,TINSUKIA,27131.15,9.4,2.61,20.82,109912,3236.7,0.0,4,1,-0.33,5,2023-2024,4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.32,2,0,443.58
18-317-00189,KARIMGANJ,178,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,0.67,103.65,0.5,-0.13,0,0.0,0.0,0.0,14.38,13.37,15.42,0,0,0,0.95,19548,37960,338813,4.54,16.6,0.1,46.49,30.87,0.0,0.0,1.39,550,14,26535,13,147537,78.73,19,85,Karimganj,KARIMGANJ,19088.92,12.7,12.7,10.86,100145,1479.78,0.0,3,2,-0.13,5,2023-2024,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,2,0,321.57
18-310-00164,DIBRUGARH,464,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,555,0,0,0,0,0,0,0,0,0,0,0,0.62,0.61,262.23,0.76,-0.26,18,0.0,0.0,0.0,117.58,115.08,119.37,0,1,0,0.94,15553,22639,250016,2.45,45.97,0.0,36.36,13.66,0.35,0.0,1.22,344,28,23175,8,211452,77.29,143,84,Naharkatiya,DIBRUGARH,12242.01,10.1,1.33,18.45,42024,8114.76,0.0,2,1,-0.48,5,2023-2024,5,0.78,0.0,0.0,0.0,83325000.0,0.0,0.0,0.32,2,0,234.79
18-304-00271,MORIGAON,486,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3000,0,0,0,0,0,0,0,0,15,0,0,0.39,0.37,162.22,0.38,-0.07,0,0.0,0.0,0.0,51.36,50.34,53.36,0,0,0,0.95,15294,31136,287072,6.14,18.11,0.03,60.8,11.15,2.17,0.0,1.61,477,26,13608,5,173615,96.3,72,84,Mayong,MORIGAON,29017.06,8.6,4.15,11.1,71530,2819.71,0.0,2,1,-0.88,5,2023-2024,5,0.73,0.0,0.0,0.0,245909738.0,0.0,213895538.0,0.32,2,15,272.46
18-757-00253,HOJAI,318,2023_08,0.0,0.0,0.0,0.0,34060635.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0.26,72.4,0.46,-0.12,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,12243,23175,212606,0.92,37.36,0.0,40.84,20.39,0.0,0.0,0.48,295,20,6555,3,120091,76.44,182,88,Doboka,HOJAI,20867.23,6.7,4.6,32.31,48139,3578.41,0.0,2,1,-1.05,5,2023-2024,5,0.75,0.0,0.0,0.0,34060635.0,0.0,0.0,0.32,2,0,199.66
18-313-00177,GOLAGHAT,900,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15,0,0,0,0,0,0,0,0,0,0,0,0.71,0.53,433.33,0.44,0.01,0,0.0,0.0,0.0,111.98,93.81,130.56,0,0,0,0.94,12795,18873,261729,1.56,18.92,0.0,52.17,24.77,0.01,0.0,2.56,607,39,43912,15,349416,77.23,130,83,Sarupathar,GOLAGHAT,19931.59,7.2,3.22,22.87,53923,2606.39,0.0,2,1,-0.5,5,2023-2024,5,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.32,2,0,245.79
18-305-00132,NAGAON,306,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,110.09,0.44,-0.07,0,0.06,1.0,54467.0,0.0,0.0,0.0,0,0,0,0.94,17029,31836,295616,10.33,9.06,1.28,45.37,26.19,3.78,0.0,4.0,633,52,14196,5,124451,84.39,65,85,Rupahi,NAGAON,12267.17,7.3,0.89,29.5,91989,5065.66,0.0,3,2,0.11,4,2023-2024,2,0.93,54280350.0,0.0,0.0,54280350.0,0.0,54280350.0,0.32,2,0,277.62
18-304-00126,MORIGAON,219,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44181,143,0,0,0,0,0,0,0,0,0,0,0,0.52,0.45,88.7,0.23,-0.09,0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0,0.95,5874,12099,126277,16.91,0.72,0.0,38.15,12.99,23.92,0.0,7.3,308,9,0,0,64112,133.8,54,75,Bhuragaon,MORIGAON,5449.02,3.8,0.71,18.36,33201,2416.17,0.0,1,1,-0.56,5,2023-2024,5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.31,2,0,119.85
18-326-00247,UDALGURI,325,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.54,158.35,0.48,-0.08,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.95,5869,9996,129982,1.24,10.57,0.0,66.11,19.26,1.48,0.0,1.34,292,1,14180,7,91344,78.21,117,86,Mazbat,UDALGURI,13979.21,7.2,0.45,23.48,31009,862.17,0.0,1,1,-0.54,5,2023-2024,5,0.73,0.0,0.0,0.0,25906500.0,0.0,0.0,0.31,2,0,123.37
18-308-00153,DHEMAJI,324,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23785,990,0,0,0,0,0,0,0,0,1,0,0,0.69,0.66,193.93,0.56,-0.13,0,0.0,0.0,0.0,0.0,0.0,0.0,0,15,0,0.93,5422,10294,105609,2.67,3.66,0.18,69.12,20.78,0.7,0.0,2.89,415,19,15309,6,113932,80.16,100,83,Gogamukh,DHEMAJI,28884.14,8.3,3.79,13.45,37048,3189.55,0.0,1,1,-0.31,5,2023-2024,5,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.31,2,1,98.13
18-308-00148,DHEMAJI,9,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,0.66,6.61,0.62,-0.14,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,73,139,3152,1.94,13.02,0.0,67.39,17.18,0.35,0.0,0.13,12,1,0,0,1318,78.03,97,87,Dhakuakhana (Pt-II),DHEMAJI,230.76,3.0,0.0,22.43,535,570.26,0.0,1,2,-0.19,5,2023-2024,2,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2,0,2.93
18-316-00187,CACHAR,1000,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91,0.63,560.78,0.64,-0.13,0,0.0,0.0,0.0,20.19,14.63,23.93,0,0,0,0.94,19052,32037,373463,1.75,68.66,0.15,20.64,7.53,0.0,0.0,1.26,699,38,0,0,168145,73.84,113,88,Sonai,CACHAR,13611.22,7.0,1.76,9.74,82639,2910.85,0.0,3,1,-0.48,5,2023-2024,4,0.81,0.0,0.0,0.0,24543000.0,0.0,0.0,0.3,2,0,350.73
18-316-00188,CACHAR,754,2023_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91,0.75,510.94,0.61,-0.12,0,0.0,0.0,0.0,19.33,14.4,23.56,0,0,0,0.94,21705,36050,493004,2.15,58.74,0.05,26.39,10.13,0.06,0.0,2.48,680,37,30141,8,155735,76.13,60,88,Lakhipur,CACHAR,19055.47,10.6,4.29,21.17,66953,2606.62,0.0,3,1,-0.28,5,2023-2024,4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2,0,462.99
